the_geom,id,continent,country,city,iso_a3,name,h_type,cartodb_id,src_year,src_type,src_add,src_status,src_drawer,notes,h_special,h_vaccine,within_5km,optid,fib_dist,adm1_name
0101000020E61000000E513BB2289A5640DDAEB9FEB8C63740,,Asia,Bangladesh,,BGD,National Institute of Diseases of the Chest & Hospital,Hospital,56554,25,22,22,22,119,,,,TRUE,56554,,Dhaka
0101000020E61000002E1B09D99E9A5640945DE62ACCB73740,,Asia,Bangladesh,,BGD,Nibedita General Hospital,Hospital,56571,25,22,22,22,119,,,,TRUE,56571,,Dhaka
0101000020E6100000AD9CBD335A9A5640F3E4AB2EF1BD3740,,Asia,Bangladesh,,BGD,Popular,Hospital,56622,25,22,22,22,119,,,,TRUE,56622,,Dhaka
0101000020E61000007ABB7024119B56403B9B559FABB83740,,Asia,Bangladesh,,BGD,Ram Krishna Mission Medical,Medical Clinic,56641,25,22,22,22,119,,,,TRUE,56641,,Dhaka
0101000020E6100000264858E8549A56408842ED1230C23740,,Asia,Bangladesh,,BGD,SMC Blue Star Center,Medical Clinic,56660,25,22,22,22,119,,,,TRUE,56660,,Dhaka
0101000020E6100000833138DCE09A564070C6AD388BB73740,,Asia,Bangladesh,,BGD,Salauddin Specialized Hospital,Hospital,56664,25,22,22,22,119,,,,TRUE,56664,,Dhaka
0101000020E61000002B014235EF995640C12C59BA27C63740,,Asia,Bangladesh,,BGD,Songkramok Badhi Hospital,Hospital,56712,25,22,22,22,119,,,,TRUE,56712,,Dhaka
0101000020E6100000CADDF824419A56408DB76D2931B53740,,Asia,Bangladesh,,BGD,Sumona Clinic,Hospital,56721,25,22,22,22,119,,,,TRUE,56721,,Dhaka
0101000020E6100000D1218150089B5640EB47E58123B53740,,Asia,Bangladesh,,BGD,Surjer Hasi Clinic,Medical Clinic,56729,25,22,22,22,119,,,,TRUE,56729,,Dhaka
0101000020E610000058839C9C069B564014B4A1AC29B53740,,Asia,Bangladesh,,BGD,Surjer Hasi Clinic,Medical Clinic,56731,25,22,22,22,119,,,,TRUE,56731,,Dhaka
0101000020E6100000A06EFB792E9A56406C7209D16BBF3740,,Asia,Bangladesh,,BGD,University Dental College and Hospital,Hospital,56757,25,22,22,22,119,,,,TRUE,56757,,Dhaka
0101000020E610000033D42824199A56401648BCE1E3C03740,,Asia,Bangladesh,,BGD,Urban Primary health care service delivery project,Medical Clinic,56761,25,22,22,22,119,,,,TRUE,56761,,Dhaka
0101000020E610000061BD6848F89956406F8280C696C63740,,Asia,Bangladesh,,BGD,jaitiyo jolatonko protiroth o niyotnron kendro,Hospital,56774,25,22,22,22,119,,,,TRUE,56774,,Dhaka
0101000020E61000008BF72568409A564045F3C7B436C13740,,Asia,Bangladesh,,BGD,E.P.I. Tikadan Kendro,Medical Clinic,56962,25,22,22,22,119,,,,TRUE,56962,,Dhaka
0101000020E6100000DBFF6C50A09A5640DF0CC51D6FBE3740,,Asia,Bangladesh,,BGD,Family Dentist,Hospital,58738,25,22,22,22,119,,,,TRUE,58738,,Dhaka
0101000020E610000001E50D33EA9B56407FC9F90736C33740,,Asia,Bangladesh,,BGD,Farazy Hospital,Hospital,58811,25,22,22,22,119,,,,TRUE,58811,,Dhaka
0101000020E610000013F1E725109A5640CF009475EEBA3740,,Asia,Bangladesh,,BGD,Free Friday Clinic,Hospital,59568,25,22,22,22,119,,,,TRUE,59568,,Dhaka
0101000020E6100000C946318A2F9B5640F1930FE61BB43740,,Asia,Bangladesh,,BGD,Aroggo niketon homio center,Hospital,61043,25,22,22,22,119,,,,TRUE,61043,,Dhaka
0101000020E6100000565D2B30879B5640383B2A487DBB3740,,Asia,Bangladesh,,BGD,Mugdapara General Hospital,Hospital,61051,25,22,22,22,119,,,,TRUE,61051,,Dhaka
0101000020E610000037DA71C3EF9A5640C3A75BD141C43740,,Asia,Bangladesh,,BGD,Poribar Porikolpona Clinic,Medical Clinic,61375,25,22,22,22,119,,,,TRUE,61375,,Dhaka
0101000020E6100000491FBAA0BEF7564076EE2C301AE63840,,Asia,Bangladesh,,BGD,Central Hospital,Hospital,47288,25,22,22,22,119,,,,TRUE,47288,,Sylhet
0101000020E6100000CB1951DA9BF65640AF10B11C7CE63840,,Asia,Bangladesh,,BGD,"M.A.G Osmani Medical College Hospital, Sylhet",Hospital,53882,25,22,22,22,119,,,,TRUE,53882,,Sylhet
0101000020E6100000F472C55D9FF65640A4CD93C6C3E63840,,Asia,Bangladesh,,BGD,"M.A.G Osmani Medical College Hospital, Sylhet",Hospital,53917,25,22,22,22,119,,,,TRUE,53917,,Sylhet
0101000020E610000081D0E6DDFDF656406B8A9F104BE63840,,Asia,Bangladesh,,BGD,Police Lines Hospital,Hospital,56620,25,22,22,22,119,,,,TRUE,56620,,Sylhet
0101000020E6100000CD166B1382F75640427B061E29E63840,,Asia,Bangladesh,,BGD,Shahid Samsuddin Ahmed Hospital,Hospital,56681,25,22,22,22,119,,,,TRUE,56681,,Sylhet
0101000020E61000003E5884E8D8F756401555F25602E63840,,Asia,Bangladesh,,BGD,Womens Medical College and Hospital,Hospital,56769,25,22,22,22,119,,,,TRUE,56769,,Sylhet
0101000020E6100000630A10500DF756409068EAD99BE73840,,Asia,Bangladesh,,BGD,Sylhet Sadar,Hospital,60854,25,22,22,22,119,,,,TRUE,60854,,Sylhet
0101000020E6100000E1A783CEA0F75640E182FD6D13E73840,,Asia,Bangladesh,,BGD,Sylhet Sadar,Hospital,60856,25,22,22,22,119,,,,TRUE,60856,,Sylhet
0101000020E61000002F9422B1F6F45640B5D3426E2B5C3640,,Asia,Bangladesh,,BGD,CSCR,Hospital,44988,25,22,22,22,119,,,,TRUE,44988,,Chittagong
0101000020E6100000E5B523E6A3F556407ABF982D59573640,,Asia,Bangladesh,,BGD,General Hospital,Hospital,45018,25,22,22,22,119,,,,TRUE,45018,,Chittagong
0101000020E61000009B3F6D5427F55640D571A197F65C3640,,Asia,Bangladesh,,BGD,CSCR storke unit,Hospital,46969,25,22,22,22,119,,,,TRUE,46969,,Chittagong
0101000020E61000002A3883BF5FF55640C6FA720B02583640,,Asia,Bangladesh,,BGD,"Centre Point Hospital ,  OS",Hospital,47591,25,22,22,22,119,,,,TRUE,47591,,Chittagong
0101000020E6100000E81EC8305DF5564098E777503F5C3640,,Asia,Bangladesh,,BGD,Health Home Private Clinic,Hospital,48455,25,22,22,22,119,,,,TRUE,48455,,Chittagong
0101000020E610000042AC6AEE0DF55640DDB133E0875C3640,,Asia,Bangladesh,,BGD,Checkup Diagnostic Centre,Hospital,49414,25,22,22,22,119,,,,TRUE,49414,,Chittagong
0101000020E610000094B8BDA220F55640181CEC4D0C5D3640,,Asia,Bangladesh,,BGD,Chevron Diagnostic Clinic,Hospital,49680,25,22,22,22,119,,,,TRUE,49680,,Chittagong
0101000020E61000002F95D97BCCF356405A0FDC37AD5C3640,,Asia,Bangladesh,,BGD,Holy Crescent Hospital,Hospital,49735,25,22,22,22,119,,,,TRUE,49735,,Chittagong
0101000020E610000098F7938CF7F25640E7191DEB3D503640,,Asia,Bangladesh,,BGD,Chiitagong Port Hospital,Hospital,49775,25,22,22,22,119,,,,TRUE,49775,,Chittagong
0101000020E6100000336505BC53F356404B3D3EC6815C3640,,Asia,Bangladesh,,BGD,Chittagong Kidney Center,Hospital,50382,25,22,22,22,119,,,,TRUE,50382,,Chittagong
0101000020E61000002269DC4026F5564005C7D1C19F5C3640,,Asia,Bangladesh,,BGD,Holy Health Hospital,Hospital,50413,25,22,22,22,119,,,,TRUE,50413,,Chittagong
0101000020E61000008AC9761999F35640262D23F59E523640,,Asia,Bangladesh,,BGD,Chittagong Maa-O-Shishu Hospital,Hospital,50709,25,22,22,22,119,,,,TRUE,50709,,Chittagong
0101000020E6100000576BCDFB24F556405445A79D505C3640,,Asia,Bangladesh,,BGD,Chittagong Medical College,Hospital,51507,25,22,22,22,119,,,,TRUE,51507,,Chittagong
0101000020E61000001C60009535F55640C3A5CFB3FE5B3640,,Asia,Bangladesh,,BGD,Chittagong Medical College,Hospital,51715,25,22,22,22,119,,,,TRUE,51715,,Chittagong
0101000020E6100000DA228B8F2AF556409A3A8F8AFF5B3640,,Asia,Bangladesh,,BGD,Chittagong Medical College Hospital,Hospital,52205,25,22,22,22,119,,,,TRUE,52205,,Chittagong
0101000020E610000037AB4F83B3F45640514C0059E35B3640,,Asia,Bangladesh,,BGD,Chittagong Metropolitan Hospital,Hospital,52350,25,22,22,22,119,,,,TRUE,52350,,Chittagong
0101000020E610000052AE3ABC31F556404CAF4AD86D5C3640,,Asia,Bangladesh,,BGD,Chittagong Shishu Hospital,Hospital,52827,25,22,22,22,119,,,,TRUE,52827,,Chittagong
0101000020E6100000156481655BF35640BC929A2CA45C3640,,Asia,Bangladesh,,BGD,Chittagong diabetic and general Hospital,Hospital,52893,25,22,22,22,119,,,,TRUE,52893,,Chittagong
0101000020E6100000838EC29A6FF556401F08B2F9135C3640,,Asia,Bangladesh,,BGD,Ma Moni Hospital,Hospital,54576,25,22,22,22,119,,,,TRUE,54576,,Chittagong
0101000020E6100000BD1AED2FF9F45640D08A91802C5C3640,,Asia,Bangladesh,,BGD,Premiere Hospital & Sheba Diagnostic,Hospital,54689,25,22,22,22,119,,,,TRUE,54689,,Chittagong
0101000020E6100000FA95DFB33FF556407767599CD6543640,,Asia,Bangladesh,,BGD,Menon Hospital,Hospital,55244,25,22,22,22,119,,,,TRUE,55244,,Chittagong
0101000020E6100000AEFE19EF58F556407E8307173C583640,,Asia,Bangladesh,,BGD,Lab one diagnostic center,Hospital,56242,25,22,22,22,119,,,,TRUE,56242,,Chittagong
0101000020E610000028EFF494E6F45640FCCEAC5BF35B3640,,Asia,Bangladesh,,BGD,Marie Stopes Clinic,Hospital,56249,25,22,22,22,119,,,,TRUE,56249,,Chittagong
0101000020E6100000F6AEF7D15FF3564073841D1032543640,,Asia,Bangladesh,,BGD,Agrabad Eye Hospital,Hospital,56295,25,22,22,22,119,,,,TRUE,56295,,Chittagong
0101000020E6100000D7C68E7C14F3564032B00BF5AA5C3640,,Asia,Bangladesh,,BGD,Banghabondhu Memorial Hospital,Hospital,56336,25,22,22,22,119,,,,TRUE,56336,,Chittagong
0101000020E61000001B35817D4FF556406166553A0E583640,,Asia,Bangladesh,,BGD,Bangladesh Diabetic Foot Saving Centre,Hospital,56337,25,22,22,22,119,,,,TRUE,56337,,Chittagong
0101000020E6100000967A8269BDF4564090F9580BFD5B3640,,Asia,Bangladesh,,BGD,Bell View Diagonistics,Hospital,56358,25,22,22,22,119,,,,TRUE,56358,,Chittagong
0101000020E61000002419EF7D60F5564053EBFD463B583640,,Asia,Bangladesh,,BGD,Bellevue Diagnostic Center,Hospital,56359,25,22,22,22,119,,,,TRUE,56359,,Chittagong
0101000020E6100000AC2715E8EEF35640487E69F6E5533640,,Asia,Bangladesh,,BGD,Dalla Medical Center,Hospital,56378,25,22,22,22,119,,,,TRUE,56378,,Chittagong
0101000020E6100000FE6101020CF55640A683CD4AA45A3640,,Asia,Bangladesh,,BGD,Desh medical Services,Hospital,56394,25,22,22,22,119,,,,TRUE,56394,,Chittagong
0101000020E6100000447DEDF45EF55640B3B343577D5D3640,,Asia,Bangladesh,,BGD,Doctor's hospital(OS),Hospital,56415,25,22,22,22,119,,,,TRUE,56415,,Chittagong
0101000020E6100000F530D692E9F2564091F5F6425C5C3640,,Asia,Bangladesh,,BGD,Imperial Hospital,Hospital,56430,25,22,22,22,119,,,,TRUE,56430,,Chittagong
0101000020E6100000C820D2CA98F55640356E8CF8A9573640,,Asia,Bangladesh,,BGD,"Jemison redcrescent maternity hospital,Anderkilla",Hospital,56453,25,22,22,22,119,,,,TRUE,56453,,Chittagong
0101000020E610000093803DCB98F55640356E8CF8A9573640,,Asia,Bangladesh,,BGD,"Jemison redcrescent maternity hospital,Anderkilla",Hospital,56454,25,22,22,22,119,,,,TRUE,56454,,Chittagong
0101000020E6100000BF6F438C57F55640F289E18F47553640,,Asia,Bangladesh,,BGD,Memon-2,Hospital,56491,25,22,22,22,119,,,,TRUE,56491,,Chittagong
0101000020E610000038BDE6B0D6F45640315C2E2CC95B3640,,Asia,Bangladesh,,BGD,Metro diagnostic center,Hospital,56494,25,22,22,22,119,,,,TRUE,56494,,Chittagong
0101000020E6100000E9126976B8F45640E1AA0DA9FD5B3640,,Asia,Bangladesh,,BGD,Metropolitan Clinic,Hospital,56495,25,22,22,22,119,,,,TRUE,56495,,Chittagong
0101000020E610000055C85C1954F55640FED03879365C3640,,Asia,Bangladesh,,BGD,Mirror Hospital Limited.,Hospital,56501,25,22,22,22,119,,,,TRUE,56501,,Chittagong
0101000020E6100000A0D7440BF5F556409046167A0E5E3640,,Asia,Bangladesh,,BGD,"Modern Diagnostic Center,OS",Hospital,56506,25,22,22,22,119,,,,TRUE,56506,,Chittagong
0101000020E610000099C69BA15DF556402BB9F6AA3A5C3640,,Asia,Bangladesh,,BGD,"Mohila O Sishu Hospital,OS",Hospital,56515,25,22,22,22,119,,,,TRUE,56515,,Chittagong
0101000020E610000076C59D1CCFF456405B472DDED95A3640,,Asia,Bangladesh,,BGD,National Hospital & Sigma Lab,Hospital,56553,25,22,22,22,119,,,,TRUE,56553,,Chittagong
0101000020E61000008ECC34AB88F556406CB8EA950D5C3640,,Asia,Bangladesh,,BGD,People's Hospital,Hospital,56611,25,22,22,22,119,,,,TRUE,56611,,Chittagong
0101000020E610000096E0D40792F456401DE36256395A3640,,Asia,Bangladesh,,BGD,Police Lines Hospital,Hospital,56621,25,22,22,22,119,,,,TRUE,56621,,Chittagong
0101000020E6100000C158F0EC3CF55640DEAD2CD1595C3640,,Asia,Bangladesh,,BGD,Popular Diagnostic Center,Hospital,56624,25,22,22,22,119,,,,TRUE,56624,,Chittagong
0101000020E6100000239C27E8C0F4564008B53A94FC5B3640,,Asia,Bangladesh,,BGD,Royal Hospital,Hospital,56658,25,22,22,22,119,,,,TRUE,56658,,Chittagong
0101000020E6100000B7008F038AF656404EA7977384513640,,Asia,Bangladesh,,BGD,Sah Somie nagoi community clinic,Hospital,56663,25,22,22,22,119,,,,TRUE,56663,,Chittagong
0101000020E6100000802271EA5EF55640EF8A3B399E583640,,Asia,Bangladesh,,BGD,Sensive Diagnostics Center,Hospital,56678,25,22,22,22,119,,,,TRUE,56678,,Chittagong
0101000020E6100000CF98EE1A99F55640A29AA3D81B5C3640,,Asia,Bangladesh,,BGD,Surgiscope Hospital unit 2,Hospital,56726,25,22,22,22,119,,,,TRUE,56726,,Chittagong
0101000020E6100000EA1C03B257F55640DBDC7069465C3640,,Asia,Bangladesh,,BGD,Surgiscope hospital unit 1 OS,Hospital,56727,25,22,22,22,119,,,,TRUE,56727,,Chittagong
0101000020E610000048FE710C12F456407F3E58C6865C3640,,Asia,Bangladesh,,BGD,Surjer Hasi Clinic,Hospital,56730,25,22,22,22,119,,,,TRUE,56730,,Chittagong
0101000020E61000002185C31C4EF256408F86BFCBB15B3640,,Asia,Bangladesh,,BGD,The Prime Lab,Medical Clinic,56740,25,22,22,22,119,,,,TRUE,56740,,Chittagong
0101000020E61000003E097DFA19F55640172B42FBA25C3640,,Asia,Bangladesh,,BGD,Treatment Hospital,Hospital,56745,25,22,22,22,119,,,,TRUE,56745,,Chittagong
0101000020E6100000F283150214F3564021F7E05A925C3640,,Asia,Bangladesh,,BGD,USTC Medical College Hospital,Hospital,56751,25,22,22,22,119,,,,TRUE,56751,,Chittagong
0101000020E610000088027D22CFF4564071691E1BDC5B3640,,Asia,Bangladesh,,BGD,labaid diagnostic center,Hospital,56775,25,22,22,22,119,,,,TRUE,56775,,Chittagong
0101000020E6100000FEDF224102F55640DF3098BF425C3640,,Asia,Bangladesh,,BGD,Life save Blood bank,Hospital,56792,25,22,22,22,119,,,,TRUE,56792,,Chittagong
0101000020E6100000A8ECF4833AF456400790FC1C7A5C3640,,Asia,Bangladesh,,BGD,Lions Charitable Eye Hospital,Hospital,56854,25,22,22,22,119,,,,TRUE,56854,,Chittagong
0101000020E6100000DF32132444F556402749B332F64E3640,,Asia,Bangladesh,,BGD,PATIYA,Hospital,57519,25,22,22,22,119,,,,TRUE,57519,,Chittagong
0101000020E61000007FF3E2C457F5564054F9C0E9B85D3640,,Asia,Bangladesh,,BGD,Ekushe Hospital,Hospital,57578,25,22,22,22,119,,,,TRUE,57578,,Chittagong
0101000020E6100000AE0A8AD555F556406CF893E7B05D3640,,Asia,Bangladesh,,BGD,"Ekushey Hospital,Mirzapul(OS)",Hospital,57847,25,22,22,22,119,,,,TRUE,57847,,Chittagong
0101000020E610000020FD9BBCEDF25640DD86CE215F5C3640,,Asia,Bangladesh,,BGD,Eye infarmary and training complex,Hospital,58188,25,22,22,22,119,,,,TRUE,58188,,Chittagong
0101000020E6100000D1D97F538EF656400BD49574395C3640,,Asia,Bangladesh,,BGD,Orin Dental Care,Hospital,56587,25,22,22,22,119,,,,TRUE,56587,,Chittagong
0101000020E6100000862F5DD2E2CB5640E42ACC310F193940,,Asia,Bangladesh,,BGD,Tahirpur Upazila Health Complex,Hospital,54989,25,22,22,22,119,,,,TRUE,54989,,Sylhet
0101000020E61000004527D4E7CDFA56408258703560DF3840,,Asia,Bangladesh,,BGD,Dakshin Surma,Health Center,60814,25,22,22,22,119,,,,TRUE,60814,,Sylhet
0101000020E610000022EEFB81BC9856402777555689CC3740,,Asia,Bangladesh,,BGD,MARKS HOSPITAL,Hospital,54066,25,22,22,22,119,,,,TRUE,54066,,Dhaka
0101000020E61000009A6BE22E0C975640B056A30D76CD3740,,Asia,Bangladesh,,BGD,Kidney Research Institute,Hospital,54511,25,22,22,22,119,,,,TRUE,54511,,Dhaka
0101000020E6100000751980C2929756400250E7E50BCF3740,,Asia,Bangladesh,,BGD,Aalok Diagnostic Center,Hospital,56283,25,22,22,22,119,,,,TRUE,56283,,Dhaka
0101000020E6100000459847A32798564040312F76B1CD3740,,Asia,Bangladesh,,BGD,Ahsania mission cancer hospital,Hospital,56296,25,22,22,22,119,,,,TRUE,56296,,Dhaka
0101000020E610000089213999B8975640A76E9AE381CD3740,,Asia,Bangladesh,,BGD,Al-Helal Hospital,Hospital,56308,25,22,22,22,119,,,,TRUE,56308,,Dhaka
0101000020E6100000F68FB856F6965640074BA88537CD3740,,Asia,Bangladesh,,BGD,BRAC Kidney & Urology Hospital,Hospital,56325,25,22,22,22,119,,,,TRUE,56325,,Dhaka
0101000020E6100000D890DA1F839756407894111780CE3740,,Asia,Bangladesh,,BGD,Basic Homoeopathy Clinic;Galaxy Hospital,Hospital,56353,25,22,22,22,119,,,,TRUE,56353,,Dhaka
0101000020E6100000F5EEA023839756407704A33781CE3740,,Asia,Bangladesh,,BGD,Basic Homoeopathy Clinic;Galaxy Hospital,Hospital,56354,25,22,22,22,119,,,,TRUE,56354,,Dhaka
0101000020E6100000FB9EE16181975640E0BFF68205CF3740,,Asia,Bangladesh,,BGD,DR. Ajmol Hospital,Hospital,56375,25,22,22,22,119,,,,TRUE,56375,,Dhaka
0101000020E6100000A1EEB90280975640D731755776CE3740,,Asia,Bangladesh,,BGD,Diabetics Hospital,Hospital,56406,25,22,22,22,119,,,,TRUE,56406,,Dhaka
0101000020E6100000301BAE1F2C9756407ACC183092CD3740,,Asia,Bangladesh,,BGD,Institute of Child Health and Shishu Sastho Foundation Hospital,Hospital,56431,25,22,22,22,119,,,,TRUE,56431,,Dhaka
0101000020E610000024C18F400D985640BDB10C16F3CE3740,,Asia,Bangladesh,,BGD,Jonosheba matri colan o shishu kolan shongstha,Medical Clinic,56463,25,22,22,22,119,,,,TRUE,56463,,Dhaka
0101000020E6100000E63BAEFCE8975640E15E16C90DCF3740,,Asia,Bangladesh,,BGD,Mirpur Pain Management Center,Medical Clinic,56500,25,22,22,22,119,,,,TRUE,56500,,Dhaka
0101000020E610000029FCF222FB97564051C04EFBF7CE3740,,Asia,Bangladesh,,BGD,Moin Homeo Center,Medical Clinic,56516,25,22,22,22,119,,,,TRUE,56516,,Dhaka
0101000020E61000004063810A22975640C494C5B3BACD3740,,Asia,Bangladesh,,BGD,National Heart Foundation,Hospital,56550,25,22,22,22,119,,,,TRUE,56550,,Dhaka
0101000020E6100000B843D48EEC975640D0E06C29D6CE3740,,Asia,Bangladesh,,BGD,North Bengal Dental o Orthodentic Care,Medical Clinic,56577,25,22,22,22,119,,,,TRUE,56577,,Dhaka
0101000020E6100000689615D48197564055BABBCE86CF3740,,Asia,Bangladesh,,BGD,Popular Diagonistic Center,Medical Clinic,56626,25,22,22,22,119,,,,TRUE,56626,,Dhaka
0101000020E610000055E75A14AA975640F888F3CBBBCE3740,,Asia,Bangladesh,,BGD,RADDA,Hospital,56628,25,22,22,22,119,,,,TRUE,56628,,Dhaka
0101000020E61000003673EDB0AE97564054574FF74BCF3740,,Asia,Bangladesh,,BGD,Sarkar Homeo Hall,Medical Clinic,56669,25,22,22,22,119,,,,TRUE,56669,,Dhaka
0101000020E6100000F4D4E6FF30985640BB350B0FF5CD3740,,Asia,Bangladesh,,BGD,Unani and Ayrbedic medical college and hospital,Hospital,56754,25,22,22,22,119,,,,TRUE,56754,,Dhaka
0101000020E61000007904920BA9975640D1986B2CBCCE3740,,Asia,Bangladesh,,BGD,radda,Hospital,56780,25,22,22,22,119,,,,TRUE,56780,,Dhaka
0101000020E61000003DEF213CB59556401394580861BC3740,,Asia,Bangladesh,,BGD,Marie Stopes,Medical Clinic,45077,25,22,22,22,119,,,,TRUE,45077,,Dhaka
0101000020E6100000801EB2EE51975640D7C34DFC07C43740,,Asia,Bangladesh,,BGD,Bushra Dental Clinic,Medical Clinic,46602,25,22,22,22,119,,,,TRUE,46602,,Dhaka
0101000020E61000002E698CD651975640FE847AFA08C43740,,Asia,Bangladesh,,BGD,Bushra Dental clinic,Medical Clinic,46637,25,22,22,22,119,,,,TRUE,46637,,Dhaka
0101000020E610000001254FA35A975640F240E1A249BC3740,,Asia,Bangladesh,,BGD,CWAP Clinic,Medical Clinic,47002,25,22,22,22,119,,,,TRUE,47002,,Dhaka
0101000020E61000004F4C39BAA5975640ADB8EE9C1CC43740,,Asia,Bangladesh,,BGD,Health Sub Center,Medical Clinic,48491,25,22,22,22,119,,,,TRUE,48491,,Dhaka
0101000020E6100000C4ECBBE2D59856405DFA6F6FC8C93740,,Asia,Bangladesh,,BGD,Hi-Tech Hospital,Hospital,48715,25,22,22,22,119,,,,TRUE,48715,,Dhaka
0101000020E610000044F3A55C46985640597EA7C98CC73740,,Asia,Bangladesh,,BGD,Lions Eye Hospital,Hospital,53157,25,22,22,22,119,,,,TRUE,53157,,Dhaka
0101000020E610000043F81741639756409A05FC7502C13740,,Asia,Bangladesh,,BGD,City Hospital,Hospital,54019,25,22,22,22,119,,,,TRUE,54019,,Dhaka
0101000020E6100000BBF6ED5B019756406D8E4B6606C33740,,Asia,Bangladesh,,BGD,Clinic,Medical Clinic,54164,25,22,22,22,119,,,,TRUE,54164,,Dhaka
0101000020E610000054252598C5975640D2F91285F1C23740,,Asia,Bangladesh,,BGD,"Kriya, Drug Rehabilitation Center",Medical Clinic,55602,25,22,22,22,119,,,,TRUE,55602,,Dhaka
0101000020E6100000B95D79DA2B97564018A56D5743BD3740,,Asia,Bangladesh,,BGD,Marie Stopes Clinic,Medical Clinic,55821,25,22,22,22,119,,,,TRUE,55821,,Dhaka
0101000020E6100000B2588AE42B9756402FADB94846BD3740,,Asia,Bangladesh,,BGD,BRAC Delivery Centre,Medical Clinic,56324,25,22,22,22,119,,,,TRUE,56324,,Dhaka
0101000020E61000000113245B82975640E4B11CD775C03740,,Asia,Bangladesh,,BGD,Bangladesh Eye Hospital,Hospital,56338,25,22,22,22,119,,,,TRUE,56338,,Dhaka
0101000020E6100000204C512E0D9756408891EC116ABE3740,,Asia,Bangladesh,,BGD,Bangladesh Eye trust Hospital,Hospital,56339,25,22,22,22,119,,,,TRUE,56339,,Dhaka
0101000020E6100000555C6AC8939756407CA90B1DE0C53740,,Asia,Bangladesh,,BGD,Dhaka Shishu Hospital,Hospital,56399,25,22,22,22,119,,,,TRUE,56399,,Dhaka
0101000020E6100000E927725E85975640374CA02D8CC13740,,Asia,Bangladesh,,BGD,Dhaka sishu nobojatok and general hospital,Hospital,56400,25,22,22,22,119,,,,TRUE,56400,,Dhaka
0101000020E6100000486D8A3A2A97564043ECA75A66C73740,,Asia,Bangladesh,,BGD,Ibn Sina Hospital,Hospital,56427,25,22,22,22,119,,,,TRUE,56427,,Dhaka
0101000020E61000003D06AC97BB9756405E220093AFC63740,,Asia,Bangladesh,,BGD,NINH,Hospital,56526,25,22,22,22,119,,,,TRUE,56526,,Dhaka
0101000020E6100000F50D2B31999756406B1C678984C53740,,Asia,Bangladesh,,BGD,National Institute of Kidney Diseases & Urology,Hospital,56555,25,22,22,22,119,,,,TRUE,56555,,Dhaka
0101000020E610000010726B0BA5975640126140E54EC63740,,Asia,Bangladesh,,BGD,National Institute of Ophthalmology,Hospital,56556,25,22,22,22,119,,,,TRUE,56556,,Dhaka
0101000020E61000008B15B345A6975640FEB4183C4CC63740,,Asia,Bangladesh,,BGD,National Institute of Ophthalmology & Hospital,Hospital,56557,25,22,22,22,119,,,,TRUE,56557,,Dhaka
0101000020E6100000BDD83164AB975640151BBAD91FC63740,,Asia,Bangladesh,,BGD,National Institute of Traumatology & Orthopaedic Rehabilitation (NITOR),Hospital,56558,25,22,22,22,119,,,,TRUE,56558,,Dhaka
0101000020E610000087AF6B92AD9756400BCB0B55D6C53740,,Asia,Bangladesh,,BGD,National Institute of Traumatology and Orthopaedic Rehabilitation,Hospital,56559,25,22,22,22,119,,,,TRUE,56559,,Dhaka
0101000020E610000086249BC2B99756405C348694FAC53740,,Asia,Bangladesh,,BGD,National Institute of Traumatology and Orthopaedic Rehabilitation,Hospital,56560,25,22,22,22,119,,,,TRUE,56560,,Dhaka
0101000020E6100000B2EF0A59AA975640D0157D4FF6C53740,,Asia,Bangladesh,,BGD,National Institute of Traumatology and Orthopaedic Rehabilitation,Hospital,56561,25,22,22,22,119,,,,TRUE,56561,,Dhaka
0101000020E6100000B91E4C8A8F995640F75C6DC5FEC63740,,Asia,Bangladesh,,BGD,SAHIC,Hospital,56659,25,22,22,22,119,,,,TRUE,56659,,Dhaka
0101000020E6100000B7E35D20E6975640BF9EE2DD36C53740,,Asia,Bangladesh,,BGD,Sher-e-Bangla Agricultural University Medical Center,Hospital,56691,25,22,22,22,119,,,,TRUE,56691,,Dhaka
0101000020E6100000BC045DB1F5965640DC2A8881AEBD3740,,Asia,Bangladesh,,BGD,Sikder Medical College Hospital,Hospital,56704,25,22,22,22,119,,,,TRUE,56704,,Dhaka
0101000020E6100000CE5D7BEB839756404156C8A6A6C53740,,Asia,Bangladesh,,BGD,Trauma Centre,Hospital,56744,25,22,22,22,119,,,,TRUE,56744,,Dhaka
0101000020E610000066D02BF933975640B1094158D7BE3740,,Asia,Bangladesh,,BGD,Urban Primary Health Care Center,Hospital,56760,25,22,22,22,119,,,,TRUE,56760,,Dhaka
0101000020E6100000849594EA88975640283707BE58C53740,,Asia,Bangladesh,,BGD,Victoria Hospital,Hospital,56766,25,22,22,22,119,,,,TRUE,56766,,Dhaka
0101000020E610000047145AD6FD945640CB5CF11EB1C93740,,Asia,Bangladesh,,BGD,Aminbazar union Health Center,Hospital,56247,25,22,22,22,119,,,,TRUE,56247,,Dhaka
0101000020E6100000E2A1EF6EE59656403A142752F5BA3740,,Asia,Bangladesh,,BGD,Life & Care Hospital,Hospital,56684,25,22,22,22,119,,,,TRUE,56684,,Dhaka
0101000020E6100000125E4180D19B5640D0F5C5DAD3AC3740,,Asia,Bangladesh,,BGD,KERANIGA,Health Center,58018,25,22,22,22,119,,,,TRUE,58018,,Dhaka
