the_geom,cleanup,type,country,iso_a3,pop_max,pop_min,name,continent,date_add,cartodb_id,mapper,population,src_geo,src_pop,pop_src_yr,within_5km,region,adm1_name,fib_dist,pop_perc
0101000020E6100000A0CFA2D2A320614076D02ED709474940,2018-08-08,Populated place,Russia,RUS,275908,252840,Komsomolsk na Amure,Asia,2018-08-08,5107,HIP-JM,252840,1,1,2014,false,x,Khabarovsk,,0.17247335488240700
0101000020E61000000E32DAF4F1E66140D0D30D3506B14D40,2018-08-08,Populated place,Russia,RUS,5570,5570,Okhotsk,Asia,2018-08-08,6385,HIP-JM,5570,1,1,2014,false,x,Khabarovsk,,0.0037995435322536300
0101000020E6100000A6954220D7E36040470EE9013D3A4840,2018-08-08,Provincial Capital,Russia,RUS,579000,546411,Khabarovsk,Asia,2018-08-08,6386,HIP-JM,546411,1,1,2014,false,x,Khabarovsk,,0.37273112764851600
0101000020E6100000EF237EC55A4561408CECC692243A4C40,2018-08-08,Populated place,Russia,RUS,1286,1286,Ayan,Asia,2018-08-08,5108,HIP-JM,1286,1,1,2014,false,x,Khabarovsk,,0.000877237519295900
0101000020E61000005F3E59315C976140D60EBA4227934A40,2018-08-08,Populated place,Russia,RUS,27152,27074,Nikolayevsk na Amure,Asia,2018-08-08,5109,HIP-JM,27074,1,1,2014,false,x,Khabarovsk,,0.018468373714943400
0101000020E610000039F07BE5CB886140CCEB7861257C4840,2018-08-08,Populated place,Russia,RUS,29740,26024,Savetskaya Gavan,Asia,2018-08-08,5110,HIP-JM,26024,1,1,2014,false,x,Khabarovsk,,0.017752122241179200
0101000020E61000007315CE45EE8E564044B97F5543844940,2018-08-08,Populated place,Russia,RUS,3732,3732,Teli,Asia,2018-08-08,5062,HIP-JM,3732,1,1,2014,false,x,Tuva,,0.00254576238103600
0101000020E6100000A36DFC894A355B407C8A4E5C2FA44940,2018-08-08,Populated place,Russia,RUS,20889,19713,Petrovsk Zabaykalskiy,Asia,2018-08-08,1098,HIP-JM,19713,1,1,2014,false,x,Chita,,0.013447109811726300
0101000020E610000069520ABA3D135D40D8556196EA434940,2018-08-08,Populated place,Russia,RUS,411,411,Sherlovaya Gora,Asia,2018-08-08,1097,HIP-JM,411,1,1,2014,false,x,Chita,,0.0002803612911591100
0101000020E610000032AB88E4F5015D4036EC84B86EEF4940,2018-08-08,Populated place,Russia,RUS,14132,6990,Shilka,Asia,2018-08-08,1096,HIP-JM,6990,1,1,2014,false,x,Chita,,0.0047681883824870500
0101000020E6100000BF0844FC8123484052BAA23166074540,2018-08-08,Populated place,Russia,RUS,105965,88553,Derbent,Asia,2018-08-08,3008,HIP-JM,88553,1,1,2014,false,x,Dagestan,,0.060405920720225400
0101000020E61000000089897AFFBF4740B819A86B717D4540,2018-08-08,Provincial Capital,Russia,RUS,554981,497959,Makhachkala,Asia,2018-08-08,5031,HIP-JM,497959,1,1,2014,false,x,Dagestan,,0.33967987392773500
0101000020E610000055516ACC778E4740506F57F9AF6A4540,2018-08-08,Populated place,Russia,RUS,75800,75800,Buynaksk,Asia,2018-08-08,3009,HIP-JM,75800,1,1,2014,false,x,Dagestan,,0.051706534963164200
0101000020E6100000F129F854EBCF4740B423FF40F76F4540,2018-08-08,Populated place,Russia,RUS,81752,41151,Kaspiysk,Asia,2018-08-08,3007,HIP-JM,41151,1,1,2014,false,x,Dagestan,,0.028070918473208100
0101000020E610000079A2776CFC833040D334DE0C6D325140,2018-08-08,Populated place,Norway,NOR,19433,18973,Harstad,Europe,2018-08-08,2654,HIP-JM,18973,1,1,2014,false,x,Troms,,0.42247026085918700
0101000020E6100000081AE9FB9F8A53C0EA7B88D169131E40,2018-08-08,Populated place,Panama,PAN,1357,553,Jaque,Latin America,2018-08-08,1010,HIP-JM,553,1,1,2014,false,x,Darién,,0.013708073559555400
0101000020E61000006DA76BF56ED94640BF8E39AECAA84540,2018-08-08,Provincial Capital,Russia,RUS,226100,216375,Groznyy,Asia,2018-08-08,6357,HIP-JM,216375,1,1,2014,false,x,Chechnya,,0.14759896441496900
0101000020E61000006F84B12A67503E4022849A6371F84D40,2018-08-08,Provincial Capital,Russia,RUS,4553000,3493212,St. Petersburg,Asia,2018-08-08,7111,HIP-JM,3493212,1,1,2014,false,x,City of St. Petersburg,,2.3828745173053400
0101000020E6100000AB0A9AB766A63E400B77C3F070DD4D40,2018-08-08,Populated place,Russia,RUS,225801,136076,Kolpino,Asia,2018-08-08,1031,HIP-JM,136076,1,1,2014,false,x,City of St. Petersburg,,0.092823462422790700
0101000020E6100000FCB32585921B4EC052AF747157753DC0,2018-08-08,Populated place,Argentina,ARG,9979,9979,Vera,Latin America,2018-08-08,4416,HIP-JM,9979,1,1,2014,true,x,Santa Fe,1.92,0.022983679606723200
0101000020E6100000EDEC67026CD24DC038B9066801253DC0,2018-08-08,Populated place,Argentina,ARG,90184,83097,Reconquista,Latin America,2018-08-08,4417,HIP-JM,83097,1,1,2014,true,x,Santa Fe,1.19,0.19138940016834100
0101000020E61000001858B2BAB67749C07C1481E6C1823CC0,2018-08-08,Populated place,Brazil,BRA,56765,37786,Vacaria,Latin America,2018-08-08,4209,HIP-JM,37786,1,1,2014,true,x,Rio Grande do Sul,0.02,0.02021535067574600
0101000020E610000070446392B67E4140095B0CBB7B942FC0,2018-08-08,Regional Capital,Malawi,MWI,584877,584877,Blantyre,Africa,2018-08-08,6536,HIP-JM,584877,1,1,2014,true,x,Blantyre,0.08,4.4853524744528500
0101000020E6100000D422F5E06626414055995BE7003327C0,2018-08-08,Provincial Capital,Malawi,MWI,22108,11721,Nkhata Bay,Africa,2018-08-08,2797,HIP-JM,11721,1,1,2014,true,x,Nkhata Bay,1.04,0.089886961451829700
0101000020E610000094C1621EC3B44640F7D3EBBBC79A4340,2018-08-08,Provincial Capital,Azerbaijan,AZE,94788,64754,Naxcivan,Asia,2018-08-08,4592,HIP-JM,64754,1,1,2014,false,x,Naxçıvan,,0.77162961683061500
0101000020E6100000074866BB636F40401CC18D942DAC5040,2018-08-08,Populated place,Russia,RUS,20,20,Kovda,Asia,2018-08-08,4992,HIP-JM,20,1,1,2014,false,x,Murmansk,,0.000013642885214555200
0101000020E6100000CEDA86B43A2C4140B55927F49BAB5040,2018-08-08,Populated place,Russia,RUS,6128,6128,Umba,Asia,2018-08-08,4991,HIP-JM,6128,1,1,2014,false,x,Murmansk,,0.0041801800297397200
0101000020E6100000829B527FF98853C0ED3E0F67DECB2040,2018-08-08,Provincial Capital,Panama,PAN,1845,1845,La Palma,Latin America,2018-08-08,2782,HIP-JM,1845,1,1,2014,false,x,Darién,,0.045734892798154900
0101000020E6100000964837FCCD8C4040FD5DC047143E5140,2018-08-08,Provincial Capital,Russia,RUS,319263,224253,Murmansk,Asia,2018-08-08,6845,HIP-JM,224253,1,1,2014,false,x,Murmansk,,0.15297289690098200
0101000020E61000008D2AB3D60A35404011F4177A84CA5040,2018-08-08,Populated place,Russia,RUS,106798,38431,Kandalaksha,Asia,2018-08-08,5693,HIP-JM,38431,1,1,2014,false,x,Murmansk,,0.026215486084028600
0101000020E61000002AAE85B4A1B94040AE37944E224D5140,2018-08-08,Populated place,Russia,RUS,19200,17332,Polyarnyy,Asia,2018-08-08,1029,HIP-JM,17332,1,1,2014,false,x,Murmansk,,0.011822924326933500
0101000020E61000007C22682F4FB240409336D92FADE45040,2018-08-08,Populated place,Russia,RUS,66907,61186,Apatity,Asia,2018-08-08,1028,HIP-JM,61186,1,1,2014,false,x,Murmansk,,0.041737678736888800
0101000020E610000039A80E0327B64040899D00F5AC445140,2018-08-08,Populated place,Russia,RUS,53921,39497,Severomorsk,Asia,2018-08-08,1027,HIP-JM,39497,1,1,2014,false,x,Murmansk,,0.026942651865964400
0101000020E6100000B3105F1E99D5404044A04D50FBE65040,2018-08-08,Populated place,Russia,RUS,29605,16293,Kirovsk,Asia,2018-08-08,2836,HIP-JM,16293,1,1,2014,false,x,Murmansk,,0.011114176440037400
0101000020E6100000E44636FC136A4040475E63B876FB5040,2018-08-08,Populated place,Russia,RUS,49868,44001,Monchegorsk,Asia,2018-08-08,2835,HIP-JM,44001,1,1,2014,false,x,Murmansk,,0.030015029616282200
0101000020E61000006F5EDF5E04383E402E0C9A8E675A5140,2018-08-08,Populated place,Russia,RUS,15866,15596,Nikel,Asia,2018-08-08,2834,HIP-JM,15596,1,1,2014,false,x,Murmansk,,0.010638721890310200
0101000020E6100000B97217DD517F34402A33F0CC99594B40,2018-08-08,Provincial Capital,Russia,RUS,434954,371499,Kaliningrad,Asia,2018-08-08,6330,HIP-JM,371499,1,1,2014,false,x,Kaliningrad,,0.25341591071610200
0101000020E61000007D3DE435C8E13540AE8607A42F894B40,2018-08-08,Populated place,Russia,RUS,43309,37024,Sovetsk,Asia,2018-08-08,2833,HIP-JM,37024,1,1,2014,false,x,Kaliningrad,,0.025255709109184600
0101000020E610000045DDADB089CE4240F3D702AD86E04B40,2018-08-08,National Capital,Russia,RUS,10452000,10452000,Moscow,Asia,2018-08-08,7242,HIP-JM,10452000,1,1,2014,false,x,Moskva,,7.1297718131265500
0101000020E6100000032D667C86745640C03D542222AA4B40,2018-08-08,Populated place,Russia,RUS,19212,15637,Uzhur,Asia,2018-08-08,3042,HIP-JM,15637,1,1,2014,false,x,Krasnoyarsk,,0.01066668980500
0101000020E6100000F82FB54AD5C342403970B5EBB1B04B40,2018-08-08,Populated place,Russia,RUS,320635,179400,Podolsk,Asia,2018-08-08,2870,HIP-JM,179400,1,1,2014,false,x,Moskva,,0.1223766803745600
0101000020E61000009515BB64396446400722D60BD39D4540,2018-08-08,Provincial Capital,Russia,RUS,93357,93357,Nazran,Asia,2018-08-08,534,HIP-JM,93357,1,1,2014,false,x,Ingush,,0.063682941748761500
0101000020E610000038B077DA75A15C4097017855318D4940,2018-08-08,Provincial Capital,Russia,RUS,11491,11491,Aginskoye,Asia,2018-08-08,3052,HIP-JM,11491,1,1,2014,false,x,Chita,,0.007838519700022700
0101000020E61000005F00657C2D615640C37E9A83B51B4C40,2018-08-08,Populated place,Russia,RUS,23622,21497,Bogotol,Asia,2018-08-08,1095,HIP-JM,21497,1,1,2014,false,x,Krasnoyarsk,,0.014664055172864700
0101000020E61000007E4B00FEA93A5D40BC352C1DDE7D4A40,2018-08-08,Populated place,Russia,RUS,3372,497,Bukachacha,Asia,2018-08-08,6375,HIP-JM,497,1,1,2014,false,x,Chita,,0.00033902569758169700
0101000020E610000060842A146D374A40DF7946AEDDD44A40,2018-08-08,Populated place,Russia,RUS,53511,50243,Buguruslan,Asia,2018-08-08,1075,HIP-JM,50243,1,1,2014,false,x,Orenburg,,0.034272974091744900
0101000020E6100000E7233B5F81214A4002441C461C644A40,2018-08-08,Populated place,Russia,RUS,87714,81810,Buzuluk,Asia,2018-08-08,2955,HIP-JM,81810,1,1,2014,false,x,Orenburg,,0.055806221970138100
0101000020E6100000F3395E1E3E2A4D4067C9FC069A994940,2018-08-08,Populated place,Russia,RUS,106186,74371,Novotroitsk,Asia,2018-08-08,1074,HIP-JM,74371,1,1,2014,false,x,Orenburg,,0.050731750814584300
0101000020E6100000B018C0841FC54D40CA662F5796604940,2018-08-08,Populated place,Russia,RUS,9556,1572,Dombarovskiy,Asia,2018-08-08,2952,HIP-JM,1572,1,1,2014,false,x,Orenburg,,0.0010723307778640400
0101000020E61000004DE38BB45C0F4740DDF9B95F0DC04940,2018-08-08,Populated place,Russia,RUS,196011,170431,Engels,Asia,2018-08-08,2958,HIP-JM,170431,1,1,2014,false,x,Saratov,,0.11625852850009300
0101000020E6100000993C8EB48E0241401EB3695B83EB26C0,2018-08-08,Regional Capital,Malawi,MWI,110201,110201,Mzuzu,Africa,2018-08-08,6535,HIP-JM,110201,1,1,2014,true,x,Mzimba,0.17,0.84511842325339900
0101000020E61000005EF97F17AE654840C436A1F7E3014A40,2018-08-08,Populated place,Russia,RUS,26690,26690,Pugachev,Asia,2018-08-08,2959,HIP-JM,26690,1,1,2014,false,x,Saratov,,0.018206430318823900
0101000020E6100000874EC74AE9AF4740F949089871044A40,2018-08-08,Populated place,Russia,RUS,70500,53554,Volsk,Asia,2018-08-08,2960,HIP-JM,53554,1,1,2014,false,x,Saratov,,0.036531553739014500
0101000020E610000042E01666807F4640F950BBC22FF04940,2018-08-08,Populated place,Russia,RUS,27554,19077,Atkarsk,Asia,2018-08-08,2961,HIP-JM,19077,1,1,2014,false,x,Saratov,,0.013013266061903500
0101000020E610000067A80F2CE094454002E02C46D9C64940,2018-08-08,Populated place,Russia,RUS,98107,70107,Balashov,Asia,2018-08-08,2962,HIP-JM,70107,1,1,2014,false,x,Saratov,,0.047823087686841100
0101000020E61000008C30FB2B9AB745404511DFAA678D4640,2018-08-08,Populated place,Russia,RUS,35995,20146,Blagodarnyy,Asia,2018-08-08,2823,HIP-JM,20146,1,1,2014,false,x,Stavropol',,0.013742478276621500
0101000020E6100000B357B47379F0454015F011B55D344640,2018-08-08,Populated place,Russia,RUS,41306,29135,Zelenokumsk,Asia,2018-08-08,2824,HIP-JM,29135,1,1,2014,false,x,Stavropol',,0.019874273036303300
0101000020E61000007BD86E2F27BC4540EF7C829B77144640,2018-08-08,Populated place,Russia,RUS,72649,45668,Georgievsk,Asia,2018-08-08,1018,HIP-JM,45668,1,1,2014,false,x,Stavropol',,0.031152164098915400
0101000020E6100000D2B472CC858B45402CD93E053C0A4640,2018-08-08,Populated place,Russia,RUS,142865,29626,Pyatigorsk,Asia,2018-08-08,1019,HIP-JM,29626,1,1,2014,false,x,Stavropol',,0.020209205868320600
0101000020E6100000AAE5CE4CF03965C096DE1F6BDD895040,2018-08-08,Populated place,Russia,RUS,776,776,Uelen,Asia,2018-08-08,5692,HIP-JM,776,1,1,2014,false,x,Chukchi Autonomous Okrug,,0.00052934394632474200
0101000020E61000009B251296C25D5C404C19EE120B074A40,2018-08-08,Provincial Capital,Russia,RUS,308500,277807,Chita,Asia,2018-08-08,6866,HIP-JM,277807,1,1,2014,false,x,Chita,,0.18950445063999700
0101000020E610000073124A5F884F59405A3034AEEA0B4C40,2018-08-08,Populated place,Russia,RUS,166,166,Vikhorevka,Asia,2018-08-08,3037,HIP-JM,166,1,1,2014,false,x,Irkutsk,,0.00011323594728080800
0101000020E6100000EB89C7A81F745840A22ED7AAF6FA4B40,2018-08-08,Populated place,Russia,RUS,9583,6816,Biryusinsk,Asia,2018-08-08,3038,HIP-JM,6816,1,1,2014,false,x,Irkutsk,,0.0046494952811204200
0101000020E61000007708A9FC67F845408F48DBF813254C40,2018-08-08,Provincial Capital,Russia,RUS,0,1284164,Gor'kiy,Asia,2018-08-08,7398,HIP-JM,1284164,1,1,2014,false,x,Nizhegorod,,0.87598510243320400
0101000020E6100000E26D63BB14CC454070EF3391463F4C40,2018-08-08,Populated place,Russia,RUS,63083,61891,Balakhna,Asia,2018-08-08,1036,HIP-JM,61891,1,1,2014,false,x,Nizhegorod,,0.042218590440701800
0101000020E61000008FD2538166E64540A146F0D832B34B40,2018-08-08,Populated place,Russia,RUS,142597,109479,Arzamas,Asia,2018-08-08,1037,HIP-JM,109479,1,1,2014,false,x,Nizhegorod,,0.074680471520214500
0101000020E61000005543C110E2BA45400FD13B570C204C40,2018-08-08,Populated place,Russia,RUS,256537,214378,Dzerzhinsk,Asia,2018-08-08,2852,HIP-JM,214378,1,1,2014,false,x,Nizhegorod,,0.14623672232629600
0101000020E6100000CA3AD2CF0A154540CB5CD88190A94B40,2018-08-08,Populated place,Russia,RUS,61664,59048,Vyska,Asia,2018-08-08,2853,HIP-JM,59048,1,1,2014,false,x,Nizhegorod,,0.040279254307452800
0101000020E610000094067E54C3FF4540B02516BEDF2A4C40,2018-08-08,Provincial Capital,Russia,RUS,1278000,1214926,Nizhny Novgorod,Asia,2018-08-08,6847,HIP-JM,1214926,1,1,2014,false,x,Nizhegorod,,0.82875479810893500
0101000020E61000006C6505964E3050407B7EA514F0114E40,2018-08-08,Populated place,Russia,RUS,39878,844,Uray,Asia,2018-08-08,2969,HIP-JM,844,1,1,2014,false,x,Khanty-Mansiy,,0.0005757297560542300
0101000020E6100000A9C622B8D71A5040BC7C8172BE984F40,2018-08-08,Populated place,Russia,RUS,9545,9545,Igrim,Asia,2018-08-08,5020,HIP-JM,9545,1,1,2014,false,x,Khanty-Mansiy,,0.0065110669686464700
0101000020E6100000A90E1C4469585040571ECE70C1124F40,2018-08-08,Populated place,Russia,RUS,52137,40340,Nyagan,Asia,2018-08-08,5021,HIP-JM,40340,1,1,2014,false,x,Khanty-Mansiy,,0.027517699477757900
0101000020E6100000391258CE18405140D558054132804E40,2018-08-08,Provincial Capital,Russia,RUS,67800,28428,Khanty Mansiysk,Asia,2018-08-08,5022,HIP-JM,28428,1,1,2014,false,x,Khanty-Mansiy,,0.019391997043968800
0101000020E6100000587F2AF254D55140ACD2F61257D54F40,2018-08-08,Populated place,Russia,RUS,10,10,Numto,Asia,2018-08-08,5024,HIP-JM,10,1,1,2014,false,x,Khanty-Mansiy,,0.0000068214426072776100
0101000020E6100000CA4F798D40CE56402CEB0FDE68EA4A40,2018-08-08,Populated place,Russia,RUS,71582,8049,Chernogorsk,Asia,2018-08-08,1088,HIP-JM,8049,1,1,2014,false,x,Khakass,,0.0054905791545977400
0101000020E6100000F440F1841A86564069C0F769A2554A40,2018-08-08,Populated place,Russia,RUS,18094,17183,Abaza,Asia,2018-08-08,1089,HIP-JM,17183,1,1,2014,false,x,Khakass,,0.011721284832085100
0101000020E6100000F932A4CCFE7C564055DFD981E73E4B40,2018-08-08,Populated place,Russia,RUS,9358,314,Shira,Asia,2018-08-08,2993,HIP-JM,314,1,1,2014,false,x,Khakass,,0.00021419329786851700
0101000020E6100000B4DB68DFE08A5540D42316297B544B40,2018-08-08,Populated place,Russia,RUS,109023,107072,Leninsk Kuznetsky,Asia,2018-08-08,1084,HIP-JM,107072,1,1,2014,false,x,Kemerovo,,0.073038550284642800
0101000020E6100000A4349BC7E1F15A40226B0EEFBD304E40,2018-08-08,Populated place,Russia,RUS,745,745,Yerema,Asia,2018-08-08,5042,HIP-JM,745,1,1,2014,false,x,Irkutsk,,0.00050819747424218200
0101000020E61000003133333333734040A399999999992BC0,2018-08-08,Provincial Capital,Malawi,MWI,18305,18305,Mchinji,Africa,2018-08-08,308,HIP-JM,18305,1,1,2014,true,x,Mchinji,0.86,0.14037887802881500
0101000020E610000052B7692222A241400CD539ABAAEA30C0,2018-08-08,Provincial Capital,Malawi,MWI,21774,21774,Nsanje,Africa,2018-08-08,311,HIP-JM,21774,1,1,2014,true,x,Nsanje,0.76,0.16698222836380300
0101000020E6100000280C46FC75374140C0B2E13CDE902BC0,2018-08-08,Populated place,Malawi,MWI,71181,30052,Salima,Africa,2018-08-08,2804,HIP-JM,30052,1,1,2014,true,x,Salima,0.01,0.23046523040272900
0101000020E6100000BD6404436B3A534064278FC5454B2E40,2018-08-08,Populated place,India,IND,445388,336681,Bellary,Asia,2018-08-08,5890,HIP-JM,336681,1,1,2014,true,x,Karnataka,0.65,0.031971958446012900
0101000020E610000074CD835B6E46534075192BD1A1AD2A40,2018-08-08,Populated place,India,IND,399606,307359,Tumkur,Asia,2018-08-08,5888,HIP-JM,307359,1,1,2014,true,x,Karnataka,0.09,0.029187477689587700
0101000020E610000040065D88367F5840FAB3CD2ABFF64B40,2018-08-08,Populated place,Russia,RUS,52184,37766,Tayshet,Asia,2018-08-08,5043,HIP-JM,37766,1,1,2014,false,x,Irkutsk,,0.025761860150644600
0101000020E61000000EA38C5D47E959405AB621EFEA614A40,2018-08-08,Populated place,Russia,RUS,85900,84124,Usolye Sibirskoye,Asia,2018-08-08,5044,HIP-JM,84124,1,1,2014,false,x,Irkutsk,,0.057384703789462100
0101000020E61000007C42D197B9EC5940AE4E74E1B0D34940,2018-08-08,Populated place,Russia,RUS,18809,11032,Slyudyanka,Asia,2018-08-08,5045,HIP-JM,11032,1,1,2014,false,x,Irkutsk,,0.0075254154843486500
0101000020E6100000BC8D8301BAC45940A124D2D353944A40,2018-08-08,Populated place,Russia,RUS,57395,45978,Cheremkhovo,Asia,2018-08-08,5046,HIP-JM,45978,1,1,2014,false,x,Irkutsk,,0.03136362881974100
0101000020E61000009A75D7231E825940B862A1316EF74A40,2018-08-08,Populated place,Russia,RUS,60239,33323,Zima,Asia,2018-08-08,5047,HIP-JM,33323,1,1,2014,false,x,Irkutsk,,0.022731093200231200
0101000020E6100000699DB81C2F245940F84055F95C484B40,2018-08-08,Populated place,Russia,RUS,51330,45484,Tulun,Asia,2018-08-08,5048,HIP-JM,45484,1,1,2014,false,x,Irkutsk,,0.031026649554941500
0101000020E6100000B5D407B3C5C158400020FECCE6724B40,2018-08-08,Populated place,Russia,RUS,43326,38723,Nizhneudinsk,Asia,2018-08-08,5049,HIP-JM,38723,1,1,2014,false,x,Irkutsk,,0.026414672208161100
0101000020E6100000346A74BDA3705A40E9E6D28DEA614C40,2018-08-08,Populated place,Russia,RUS,25388,25388,Ust Kut,Asia,2018-08-08,5050,HIP-JM,25388,1,1,2014,false,x,Irkutsk,,0.017318278491356400
0101000020E6100000A4E2B5010E955C40D6413E4B84FB4C40,2018-08-08,Populated place,Russia,RUS,15933,15933,Bodaybo,Asia,2018-08-08,5051,HIP-JM,15933,1,1,2014,false,x,Irkutsk,,0.010868604506175400
0101000020E6100000D3FF413DA0D956401E190687728B4A40,2018-08-08,Populated place,Russia,RUS,55642,49939,Sayanogorsk,Asia,2018-08-08,3043,HIP-JM,49939,1,1,2014,false,x,Krasnoyarsk,,0.034065602236483600
0101000020E6100000522160A5E9875640C5AD28A9BCCC4E40,2018-08-08,Populated place,Russia,RUS,10,10,Podkamennaya,Asia,2018-08-08,3044,HIP-JM,10,1,1,2014,false,x,Krasnoyarsk,,0.0000068214426072776100
0101000020E6100000EF00FD5B55A5554075B6D318E5DD5040,2018-08-08,Populated place,Russia,RUS,7470,5054,Igarka,Asia,2018-08-08,3045,HIP-JM,5054,1,1,2014,false,x,Krasnoyarsk,,0.003447557093718100
0101000020E6100000945F822AE0BE5540E0D5304B14C65240,2018-08-08,Populated place,Russia,RUS,10,10,Mikhaylova,Asia,2018-08-08,5060,HIP-JM,10,1,1,2014,false,x,Krasnoyarsk,,0.0000068214426072776100
0101000020E610000089A39B92668E5540F6D4FBD7C35A5140,2018-08-08,Provincial Capital,Russia,RUS,23619,22207,Dudinka,Asia,2018-08-08,5061,HIP-JM,22207,1,1,2014,false,x,Krasnoyarsk,,0.015148377597981400
0101000020E6100000DAC57FAADF5B57400A0DFE5DA32C4B40,2018-08-08,Populated place,Russia,RUS,4948,4948,Artemovsk,Asia,2018-08-08,3040,HIP-JM,4948,1,1,2014,false,x,Krasnoyarsk,,0.0033752498020809600
0101000020E61000005501EDED672340400129390B959A3E40,2018-08-08,Provincial Capital,Egypt,EGY,656135,284813,Ismailia,Africa,2018-08-08,3554,HIP-JM,284813,1,1,2014,true,x,Al Isma`iliyah,0.99,0.2976454446059300
0101000020E6100000071EF259FE3D54C08C334609B7A901C0,2018-08-08,Populated place,Ecuador,ECU,43862,5371,Salinas,Latin America,2018-08-08,1227,HIP-JM,5371,1,1,2014,true,x,Santa Elena,0.24,0.039103814256372600
0101000020E6100000D422F5E066264140450DF9A922D529C0,2018-08-08,Provincial Capital,Malawi,MWI,59854,24865,Nkhotakota,Africa,2018-08-08,2798,HIP-JM,24865,1,1,2014,true,x,Nkhotakota,1.67,0.19068674144695400
0101000020E6100000DE7BC91011514140EF76402322A22DC0,2018-08-08,Provincial Capital,Malawi,MWI,10445,10445,Ntcheu,Africa,2018-08-08,309,HIP-JM,10445,1,1,2014,true,x,Ntcheu,0.23,0.080101468506472300
0101000020E6100000771563AAAA2A41408310DABCBBBB2CC0,2018-08-08,Provincial Capital,Malawi,MWI,15608,15608,Dedza,Africa,2018-08-08,307,HIP-JM,15608,1,1,2014,true,x,Dedza,1.15,0.11969590430340100
0101000020E6100000DB7C34E6FF4F56406AA3A602D3DC5140,2018-08-08,Populated place,Russia,RUS,10,10,Agapa,Asia,2018-08-08,3046,HIP-JM,10,1,1,2014,false,x,Krasnoyarsk,,0.0000068214426072776100
0101000020E61000001E6DA0E97ADC56406993825512DA4A40,2018-08-08,Provincial Capital,Russia,RUS,167289,155465,Abakan,Asia,2018-08-08,6369,HIP-JM,155465,1,1,2014,false,x,Krasnoyarsk,,0.10604955749404100
0101000020E6100000FCC09965F80AFABF397408499D332C40,2018-08-08,Provincial Capital,Burkina Faso,BFA,22223,22223,Djibo,Africa,2018-08-08,481,HIP-JM,22223,1,1,2014,false,x,Soum,182.85,0.1655723133707300
0101000020E61000001D311744660E56405D2249D6C2555140,2018-08-08,Populated place,Russia,RUS,165873,140800,Norilsk,Asia,2018-08-08,6370,HIP-JM,140800,1,1,2014,false,x,Krasnoyarsk,,0.096045911910468700
0101000020E6100000C866F5AB4C375740C37508F309024C40,2018-08-08,Provincial Capital,Russia,RUS,925000,302210,Krasnoyarsk,Asia,2018-08-08,6864,HIP-JM,302210,1,1,2014,false,x,Krasnoyarsk,,0.20615081703453700
0101000020E6100000CBB83EE6E22254404DAC193A72605240,2018-08-08,Populated place,Russia,RUS,1113,1113,Dikson,Asia,2018-08-08,6865,HIP-JM,1113,1,1,2014,false,x,Krasnoyarsk,,0.00075922656218999700
0101000020E610000094F31827F6A85540459905C100004B40,2018-08-08,Populated place,Russia,RUS,104000,70328,Kiselevsk,Asia,2018-08-08,1086,HIP-JM,70328,1,1,2014,false,x,Kemerovo,,0.047973841568461900
0101000020E6100000BC914083CD9C5B40570959EDCCAC4940,2018-08-08,Populated place,Russia,RUS,10627,2454,Khilok,Asia,2018-08-08,5077,HIP-JM,2454,1,1,2014,false,x,Chita,,0.0016739820158259200
0101000020E6100000D43A27AC43E45C40A86E79D598794940,2018-08-08,Populated place,Russia,RUS,8247,2316,Olovyannaya,Asia,2018-08-08,5073,HIP-JM,2316,1,1,2014,false,x,Chita,,0.0015798461078454900
0101000020E61000003E9F6DDAB1815D404D7FBDC282084940,2018-08-08,Populated place,Russia,RUS,54316,50300,Krasnokamensk,Asia,2018-08-08,5075,HIP-JM,50300,1,1,2014,false,x,Chita,,0.034311856314606400
0101000020E6100000F4285C8FC25D5E402637936745033940,2018-08-08,Provincial Capital,Taiwan,TWN,3893740,1750000,New Taipei,Asia,2018-08-08,6143,HIP-JM,1750000,1,1,2014,false,x,New Taipei City,,
0101000020E61000005CB3A6C3D44D5E408D9BC9B3A2F13840,2018-08-08,Populated place,Taiwan,TWN,201632,201632,Pingzhen,Asia,2018-08-08,566,HIP-JM,201632,1,1,2014,false,x,Taoyuan,,
0101000020E610000006FB873EE9535E4078ED81D227FD3840,2018-08-08,Provincial Capital,Taiwan,TWN,500000,402014,Taoyuan,Asia,2018-08-08,568,HIP-JM,402014,1,1,2014,false,x,Taoyuan,,
0101000020E61000009599999999495E40B3FBB8AAAAEA3840,2018-08-08,Populated place,Taiwan,TWN,175000,150022,Yangmei,Asia,2018-08-08,569,HIP-JM,150022,1,1,2014,false,x,Taoyuan,,
0101000020E6100000A4828AAADF4D5E406D9010E50BF73840,2018-08-08,Populated place,Taiwan,TWN,1632616,369770,Zhongli,Asia,2018-08-08,1784,HIP-JM,369770,1,1,2014,false,x,Taoyuan,,
0101000020E6100000C9A8E8FE20535E4083EB51B81EF53840,2018-08-08,Populated place,Taiwan,TWN,172065,172065,Bade,Asia,2018-08-08,565,HIP-JM,172065,1,1,2014,false,x,Taoyuan,,
0101000020E6100000BB8A315555155E402F33333333733740,2018-08-08,Provincial Capital,Taiwan,TWN,35000,34330,Taibao,Asia,2018-08-08,567,HIP-JM,34330,1,1,2014,false,x,Chiayi,,
